query_index,ineffective_index,plaintext,ciphertext
5300,1920,8053f9b21321a45026530262b0d606c4,410f8074a56f82736678a84c39137e50
5303,1921,a7cf4860bc6911cdf5c2286ce01beb25,cd2ca8a5f36bfbc2073a2295bfccc394
5312,1922,3e3e669c7c6978f7c90beedd1927d2c2,1daa2312713f62f671e0d8373214f8b8
5314,1923,f549aa2ad70d5c5f56716eb2ea6ea013,9be70c70e2943a59fa894997591c561b
5318,1924,55eceeffef8f6053e26970c369f41f64,e98543473c996c38a7fa7e2821c15243
5323,1925,97bf641bdb56426013e33de4a58b339b,17015402690324d84c5e0e1862a7fea3
5324,1926,ad159778dee3e65542fa8822eba78717,d00f29546f48dc1239717985350413b4
5327,1927,b8370e973fdd37b1995e11ed16bf954c,4da92c00a478b9d0eab4f40a929ebb87
5330,1928,a27cf75db0aa8d87f3c0de8b3d415f5f,a1688e1689a616d1b52ebf2d0ff03545
5332,1929,5b84d48cd86a27fbbf54e29c908af4cb,5234998fedeb298fd6b5dcf7db9639f0
5334,1930,fd46ef8d89c3bb13f768ad1925a9613f,176a309e11a2b5c3c49a149d73f5088a
5335,1931,f8610e7ad7a2a20d9bdacbee62134101,08b34ba4d0cc77215df8cd2255e2b918
5337,1932,78600f83064e03a107a2ef71122f4b86,29df95a180bd5d61580048561353c37d
5343,1933,c20f2f789e3ad3146bc004660d79218f,64c2a35252b81875152ba894bd727f46
5347,1934,7dc5f695836a2d80c1a469211590c4f9,9b5efeb046b9bc581bca32a553b34c46
5350,1935,ef04eaf566b1f104e1069a9099cc2a03,9b1bb5900001dd6fd650cc3b476c8405
5351,1936,76d353a5e8bc34dfd9d23f174efc8234,c878f31eb616daa7bcc5ef6e898534e0
5352,1937,7d0e601e084a745fae611a82e8f3b73d,610d528a308f0d95f7e48e672caead4b
5360,1938,9f85cc0fe62a9a71e882a16b76cb3436,0bbe83aa6be52117276bf0819b5d576c
5363,1939,a2c96d767459bee51a179e646219ac95,fcd7263bb4bf14e12d9cc999060f6dc6
5364,1940,f13ae62660d57658acee19e81e81c158,ca5849305ba03ce5ce3fe6bc0f92b207
5365,1941,12ea7dc00ed45d4091c7db6595f3ef1d,1dc5a2f6cc53d70b963f9db9dc2a8476
5369,1942,6c35c78e6e4a5fc6770dfe27934dd217,bebf1a40651c5f29b3347c935f824d62
5370,1943,b98a5856c6f89e2bf54b4af8353ff01e,36ee87cec56098d54d19d65665dba87e
5377,1944,1e4312580d73ca0873e5326b66c20eb5,41b16b6453aaf670681190d9fd9882ab
5384,1945,f093f28146967491ada4261688d622d9,81c37ed70e00eee95165b3beb6e8e28c
5385,1946,23d0a03c834dee2a9180d1a1d3645178,ff5b512ca6498054917c652b1091c327
5387,1947,1230a9c7a2b5052da22631d34a93011d,8bf70cdc8fe5355cb791d636e25ebe49
5389,1948,702870c77b7da2cde1c36ca22b46c47c,70f11dc4e7e400796a7ed7e5794d9c59
5397,1949,dd9d38cb9d6a03a7bc21c287660ca417,a6659146bd6baf056c5dfeb645726c6b
5400,1950,50e831b55163d89b41ac863ac09f6342,e46235f59a88eb86ad7a0040afd9e533
5401,1951,a855f1e78d77d366758cf4f9224a787f,1c7dc74f0fe9df3ea8823d99cbbd1b1d
5404,1952,f9ea4c60e28b34c83dcbb5914025f9c2,466bd8638f58bf2e9c98493c83b81cbf
5406,1953,c83a46df34740daadf54f61981c69acf,ec5796dd5b2da38abd3f92e227440230
5409,1954,e8a604036d619d24e62f76a916ac76cf,b65ca340d8b66cf5c44b782504f045a6
5410,1955,962dbc42922683067e40e210d587643e,877493ccf7ebdeefdfbeb03e56b716bd
5413,1956,697189053421873badfee9a7ce65a18e,bc4446276bcd4d3ae1063356b1080293
5416,1957,0ce47d6f4949a4bbf4412217380c38e0,bd2bd0e2c400d9228050f19b460e00a4
5417,1958,caa75a42da51795edc36ffbf3aede6d2,fac30ae854c48b2516e5ecb94c7ebe1a
5427,1959,88b651c87fe9c3ee18cae9ec2ff91b73,865186a798f2360f18c8a999bdecf5de
5434,1960,86166759d8f20116c7c48f470d1ac2dd,2edaddb67fcfca68d03848664a3ea821
5441,1961,d0c1aa2fe64e0871f61ee934613dd5f4,2fafa3b9f35b865b67eb0961493f70de
5443,1962,c341a25b92b4249a05bb4e668f1ace20,a0f7db59b1dcfac5bc1e65aee808b083
5444,1963,7174369c47d0841efaef31c60917da0f,7d851b1a2ec7a0ea67a3db7de4ca4895
5445,1964,2a52c807fd74d6ce26856515741ffdbf,4e23acbe95b26ba77681681e41dedf4e
5450,1965,f3bf5d3d3edc982f87ea1c67dc2a98aa,373e5641c505fbd10cd1ee61de20002e
5451,1966,525bca2c4f08b4c41d766d97bcd31909,a909dc4f82e046e187d808f04d21f25d
5453,1967,350f1baf287b0a5fcdb43e15d601b76a,ec92273aea1463f2d4b0dc84fe917d88
5457,1968,73a6a140fa02deadb870923ff3ea392e,616a3d491c0e65f86cb7c313b79da2b8
5458,1969,2670fa856bb9ef7abbda683b4c9f7d11,4447caa555ca94277a70f01896c86a10
5463,1970,575639a13a01f998c660ee94e4fbff48,8f5aaf15eaa4a3b481df8413a4b76185
5464,1971,da4edcaa0b770405fc6e1e136ab7f939,c87c713350c4930ea5b97aead27fcdd6
5470,1972,5919c0ddc1eb6aa4ad94f952306b1f73,51b7015fb3e504ed2b78ed6039b2a103
5473,1973,bed44f3021836d1562b7089d99079598,ed15576441bc1b3f161845166b05a47a
5482,1974,5ef19d28faa8b14678a6e1abfbe0abf8,d8067d9299772147d5f75dc91b2d4270
5485,1975,0a501c3a29c916c5add66f1907a27238,ea8aeed7426b73d9a200c6a7fb6d17fa
5486,1976,fc0d02f156a9042513bc65a97ca98d9b,ebcc8e296eedc98b514efd9e5ec1434b
5495,1977,c76c6fa2514f6d625b21f0ac24623946,6b5d70052bc2267ee15da1d6d7d47e18
5499,1978,c3640c0f4050d5d0967795aa0e6d970f,7027b33773b159dc896a53a56353b369
5500,1979,e90d45a4f72ca99c800b516a77f37925,0f3425cc46fbb675f64daade7031e339
5502,1980,896b61097496643bfa7f2d8c78c2231a,d4743624d86258e30d07f348a95ea705
5503,1981,629fdeb011ef1e237f9bbb374edb7f87,ceb653c474b46a233280067ab73b23c5
5508,1982,bbdc2a51c37f2173c93b226c82f515ff,2cfc2eba748a9ebd4ccc43ab7c660c11
5509,1983,4a56c635833af3579f30edca08011bd5,3113ce33b13ebcc9b5ba666f6d6f7b2d
5513,1984,13f6bb66e967037c934c6a9334300052,ff62fcfa38f782bb9157c361e5a433e3
5515,1985,934744d133c1f3544989783826e98f3c,0e677b6b8709ed9ec66e6fcdd758d039
5517,1986,c9e30270d2dec98aac8b7b2caa51c2f5,f9f56081d45b6698bb7d35cc6fab4e7f
5522,1987,e7cc9492bca9188c011a59b91e130e94,d236e46daec0477e16392df822ddfa88
5523,1988,240514d8d78ef10148aebf82c7ed3ed8,07545db330b4e742e3c6bd37b9121649
5524,1989,341f52efdd91da2c1e7b9814e40ce9c2,1cbe8274fda72306ac0201cfebb41e93
5526,1990,cc454b0a617a9beb2cc5b1cceb147f81,046ba6b3c3013fef19fe86b9f4d7bd77
5528,1991,68ba2384b82099935651ac29e18556bf,8c97e3b5fe98247778df3f6ec66b36e0
5529,1992,f1a88abd557908e817ba3f39887c35b4,5342e2bc5236078da8e655c1b773f890
5534,1993,748e35ec89307e2e853c8180ebe0610f,f315960b170ffdaaa32c9a4f591577d1
5535,1994,4b559251deb7bd73f7661bad09db11e7,4d21e08a83e9cde09415ca483cecd18c
5547,1995,6db52df2c7f67afe648bcf254909f7fe,e45521e27e64342f8c389fe1d6ffd058
5548,1996,1009bdc8217fb51f0bbfb7b40aaa8aab,d76dc91c395a52e95af808152d4287d1
5549,1997,f4a8ab62fc33bafaa28e89b4cf28fdce,8cb2e2c9ca0c24da9e4b3b46140fd868
5551,1998,98414241989aaf8760cd153f987c0cdb,8cfff3d97f360d6d6053cba859a6dd5b
5559,1999,314b2167b84c949ff410f4134bea56bc,ed3f449ebbacc1837253a332e3deeeea
5560,2000,29cdfa6d4c67661340a686bce39b0da7,fd72ccbb460743d7fbcb3ac291f9fd6c
5561,2001,50b907bd3094e7c0d7f3c7aad24c3883,173667d0540fa23c25342b01eadf1457
5564,2002,b9cb5e6d6511cde11c73c57b4e7c933c,fc44a68c48b240b03bdb315bf70519a6
5567,2003,3fb9a742056638ee1e1a7d27f6e57e44,454f94e79971b61512b5ddc2aeeca361
5576,2004,dbcf549a9d9f28532ed0c6be89e0d924,47ce783ead710ea0938faf28c2c03bc2
5577,2005,2e99701ac6b8c840165c6ed6027ec864,c48a8d1a98b163eca854dc747ab863a3
5585,2006,4c634cbfd94a24a2dc78e0166aedfb86,d8c2633d6ed6e433ddb4f2e549f72813
5587,2007,049de6457213e01eab4f10155486c305,6f29d83fbdca641550ef0e0d6f0fa970
5591,2008,0993a83187215d3bca68383d9b2dc5f9,c62c51154b7c1c8a6d7b5fc96b6c8e95
5593,2009,3072dbfa84a647c6dc9aa76a73292cc6,1ecd16b35a4ee5af8ec219770d4ac1b5
5597,2010,4a1fff0c6115e521bfad1e12aea4b8a3,de24145389ee0fe3c465b8daa4912748
5599,2011,51d1538ba174f5825882c6b798dc1a0d,bf9a3c8fd677cf8161e6a4e502ee3dc0
5602,2012,c15e0db69ea00d2ce29ed78f11c9753a,15cf8e4ad40cc92cef18499c6aa865b5
5607,2013,526b12d75a8b392c3df7a3843f19f02c,d0339474b96db2c8b24ac1c1bf9bf61c
5609,2014,42c87708131b4d02c45256deab56d58e,f1138581b172e91bb6565468b935e243
5610,2015,899d2c0970ea5f4d2376a7c88340ca30,7803074efb549543be3148e3496fcf4e
5611,2016,4077aa3dcd98c0fd63deb5129c80ceec,04978b71376d255f30090e7c53f67927
5613,2017,6e75eeaf5ffe98910d23acb50498712b,cd7779aa1bccd490c42f61006ab568a0
5615,2018,9b67fad9c3d03bedfb4fd17245ab6b40,689dd23ae246beedcfbbec122d918fd3
5620,2019,ade014b04fdfbefdb7f53ee560579e10,7ac327afd739f8de68a3260e9190746b
5625,2020,84b2d9244f73e4e7ff871098f2c196db,4b5f1b2f3988578a0283cb3a6c7f0ec5
5626,2021,0c65c6390430ee10a3dbd7378d17a2b3,5ab7274ccdc022a9d2b04eb1958d6f50
5637,2022,1fc42d9b440a451f9b181b5c5b7c5705,6791f0a17484985d2702300700b5bbf2
5640,2023,1cadd363d7b3c2826bcb0564760e57ba,2aa995f5ba5d3919f04f5ac98894dda0
5641,2024,bb560303b0f1cb04016b095a71441b27,81bdf194f3528013063d81fa63576c92
5648,2025,6a1e71e04717ce752ac5210e8cb33a30,9bda80b7968c3c8bc6da9564bc518f9f
5649,2026,6552aa46d6888aaa5cd5e2dca55b2f12,fe356f060e584f0371b98cc9cff48e51
5651,2027,c5646c4e659b740df7ca6a233b504613,65ef6854fc2beb273248bdc77fc1737a
5655,2028,a6dde786fdd8e9952e1eb3ed2c7d61cd,63b0bb938d7f553b334633c866dae013
5658,2029,510c45c9826a7ec7e8c9b76cfc11b9bd,8ff2222da06debc3901904d345982b7b
5659,2030,5b189ea2a697a250eb9f2dafb2b7921f,d128305419992a0774fa028388fe400a
5662,2031,6e91d9f83693f00d9e7537d06819ec23,4e22c5656699380c80b41b8c58db8725
5665,2032,92382153712bde32dc3a903be4bd092a,37f661a401d4ef538215be50e836a62a
5675,2033,30201a1c3de463a29a0f6ef885411223,69f11fab1ad9d07acb9ff3b56241fcea
5677,2034,dad46c101edac186a282822e21fe20dc,229976805d1d0e8772fe536e2a3f441d
5679,2035,16fcc838a53e30c289976ff40e245525,6142794ade3bb1a053c4e6aa0c8d09a4
5680,2036,ff6ddc6b0b52a183a89f9e327e71c3e9,aad997fc47847fa3244d6dd20fb19c1d
5681,2037,74f387593578712d1727ac23fbfff5bc,d4bae320281f7429b494025e6f41806d
5684,2038,1375c6a7a9fe1e9ca16af91dedbdecf0,5543491a6e73cb18e16ab498083f99b2
5686,2039,d692af596367344d25dd970a33c6c76b,a23904ae798301f11316be9cdd7953bb
5688,2040,9acb53406493e7fa932602424c4ede63,4d0b6c12282b9367635cdd8f2c5a1df9
5689,2041,a7acab97e8a8273069802cfa0f0fb2d0,27716f9162ec8b35cfad253c74d0d0b6
5697,2042,e12abdd9cb7715b92a1e1c0bff4becc3,aecceb1b73245ee4a004b980bdaaf10f
5699,2043,3f46b31aa971c1106440d25f6c5f1299,096d9fe6e543ea6ea6c2dbbba508cae6
5705,2044,328d88bbd1c35bf280bdd7b90f6dcaaf,3248afbd81bb772d0f5fc2fa4fd492f7
5707,2045,f7dc2819b07f660aef8860694211e37d,9963d65fd510376d617ea7f06b895a52
5709,2046,cc45428c563a25622a1146b08ae56b9e,83fb82ae2db5d804b6c0ac79a242d64e
5710,2047,e53614a0e70a5a0e66452f38e8c1867a,90520795853ce95aff4f7fbde3919f9f
5711,2048,69533e48d66af1b9e5704e3c72d1e774,f35fcdf4b15bb1b515c93cce3df9fe76
5713,2049,e5580d9d0b6f22ccf784a203b56ccf81,e641b8247819d1c0d4f96b7f0cba98bd
5721,2050,b8af90d57391dbb3ff74e059b7b1ae98,f7f8ed43cc473def54147361be7a8f45
5722,2051,4a06517014f8ba95b287aceb7a1f6f40,83b070891167de67402dab22c8154061
5723,2052,aba275cb9f6cd049e4c4bd1188213f91,95d1e228e2e5536be0e26146d59043db
5725,2053,3e9e35d08b615d2a168b4210ab11309b,5a81bf50b4274b7157901c2fb8061fca
5728,2054,726e540762a901b1bce0be5ba06c1248,52309694e9112a57d950dee7384c543f
5739,2055,a81544be97697812368981736d2eb654,81c6af0434094edca1cde9c6fbed6d93
5744,2056,72142026b49b0dbaf0fd871f22d2688c,1885ce7270626798cf9ee3a55fa8f77a
5748,2057,49d6ba10dadab80c4c9d8b4b26acf10a,ed4035001e4f77ae0e306087a2d3bd96
5751,2058,3d9c9838d94aa2beaf2cefb9903d5269,859da3234b9979bbb7ef6b19f3940442
5752,2059,6c1a18da8810970d26f803592af07939,afc504ba6dd3267587e41b7219543509
5755,2060,979d5a1bfb0a6b60de6af33ed445fe9f,828d8e488c117f003b3b5d4e7bed3b11
5756,2061,a367c602494d5c50629ce50599d0cd44,242b71315aa56383229f655785f94d6d
5759,2062,f8a38173a75bd9e8100d2ab89858f27f,4cd4b93ca9ef490cd7489b1e31dffcc6
5762,2063,33cc24642b537bf72bd7db4c157d1b6a,940e8c18718da076f789efdb5e70aa9e
5766,2064,5136e23999ba09f69e8a8f794937467c,9a2daf6463415790036d6a34d25ec71b
5770,2065,95906789d415a1f1da31279e074a31d0,448ac16ffaeec66f7f1582b814acf521
5778,2066,d7cf833de0b7167d7104b59c55a7cbd5,b94f0cc7ea7d438cfe7379ef8692ee4a
5781,2067,29d8488673aaa3c5f1b0d3078f442d42,9879c36efcc7896d53955b84f07cbc1b
5783,2068,ad9aed739f52f069e0c41c57d8a5c0b0,2e0c950f304ae52fe4d692b1817f3c42
5784,2069,07d54d20b937caa5dce0511704bd69b7,36323d74522d0e3c210cafa27ee41ba8
5788,2070,5be9a307d75401dd64daacf7452d0a85,89e0dc2bdfc49d7c06cb11c86431aafc
5792,2071,3e2ba26c0511a2a2b5827ac97280ec5f,53b7a8009efd4649a5fe1c9033f44cab
5794,2072,5a41fc96f099e7345bd90e0fc9426f3d,804ab95839364a0eb131a90c4602a7c7
5798,2073,5f2330ad3e32916902b9dd4731740ead,aac167b060fabb53d8be5c240c4b4cf8
5804,2074,ff3b0811d08d5122d433f8747ebf6232,0b470dfecd37468daf1b1748468e902c
5810,2075,049e5abc7709e4f7ca865412102e8158,1c69fe8b243fc50ed6863048a1e4ef52
5814,2076,92bf66a62b4928d66b60cf2f73f60232,1ecd18512086d1526a7a874e65dda237
5816,2077,ddb4374adc61ac5437278959b721e072,d5a3b6b04159ad4d6afd24ae00d1876a
5817,2078,25ca3411c97e551b6f7ffe8c9ceebc80,031d1156706709140797773c801e81c1
5820,2079,9ec3fc925a3fdd3e4d26494b90390eaf,3aa32cb05de5c58ae63e29c0cb48812e
5821,2080,1c48dc8ca31c46fae604f00294eccd8c,e724c1138a6343a5aaaacdcb559b2065
5833,2081,d65985b5bb7d4c3251656288d6d8d851,d1f8fc256caa660ca4d6412a049f7696
5836,2082,5c2ee875f822169bb017a3e7f7b71ca5,07a306e8f525251a6be7863619184657
5837,2083,8eee7791b259aea9fce12ae4fc892dc9,0695d392dae91ba1712c1a32b38402bd
5840,2084,88c1ce65babccde8c7eda144ef03203d,1fdd5eec04a9610877628bb0f24b9954
5841,2085,161e7ac134e3f1838361bc5aeea477e4,f8ca08d6617bc8e01a97dc991c626aaa
5842,2086,a6143e2bd87955054f4730050d33abf0,5c74810483f5161b159861d4c34f05c1
5844,2087,1a33abe7442c4984e95ec4d961457bc0,59471f02af4cb809ad263230f0be6609
5846,2088,07eba050165a90f9c572f4aa29a626ad,c6a3dfbe2a77b0d72c3d6a66085244aa
5849,2089,20e58785f35c16ba6afd6e0ca46e626b,ad0065d51a0e223ac5e035e645384a4a
5850,2090,f74e60ca55e823c57bf58416484b5dbc,6f0ecd2fd64ca4844ed7f8dc46250598
5851,2091,5b0a7ca0944f9e64d8ba8745bae08caf,d66aa09b1a49c2866e7bd05fb1266ea2
5855,2092,add7361570c5373a13c0253baed8ee80,83e6e3c4d2db3b8a845a12b02f0a0aeb
5858,2093,d1f498bbe477392077b4e1f6a3866dc7,7b9adc023fe1206e771ecd7d015dac58
5859,2094,e5d93e4181101e292e6abfe344690157,0553080118b417d2ae6f075e6086aeab
5860,2095,cefcc1f0b4906e3138fabd4b30e16529,0aee0447b0b0c1b1f7e72d37a66ee513
5863,2096,4065f724b4cd8de445c3883ec13b1e66,f75313fd654e93ac0877aef9c269832b
5865,2097,c648a25de8fe5e5b79a0f7ab9712f014,de4e08bf354b5cbdb5d309890acfa2cd
5866,2098,bcf0acb82b252acd884527dae2740a7c,356c52d08c709ec1db7409de4957129c
5868,2099,40386d0b786778d2fa6249645b53141a,d11938a3e64e802506e232bd1c6eac4f
5872,2100,cf964cb0f317b7c453e6bd8a607b104e,065ce316ee405b03c12eee5fc58d0c7b
5874,2101,7ac9919a908901dd8fd9d3658c3aa26b,d67bc86fc60369f4d516acf253865bf2
5877,2102,793df82baf0f8bda624958421efbb114,d0883e9f466503b6caefeaa38851f4ab
5878,2103,06d654bc10fedd632c06f9fd4a1a7f9f,2aabd9866b920cd9b54e6a2de05eb506
5885,2104,a7c19d7fe47987f82f6f5fd23b23b24a,d4a8180f829df77706d2ab2ef574a812
5887,2105,6728a1e79390c120403a7df40fadabbf,7a952979a2f0206205c97c18a1814228
5890,2106,b787e3ef741bfb8c919f3bad91410253,a2a9425b6dce88088b2e3459066a9fff
5891,2107,68c0f5efe38bc7890a4045f9e1a3d2d4,898f91bd74579c0ba8219506333ed2e1
5892,2108,af4f47c84b88b07fb4e313573a02f974,9251affc870a6fd214b60ce68cd13717
5893,2109,103eb7f2e935deda4612bfdcc0a42e88,a10398dc51f835b14f49dc45c6af4b43
5894,2110,f26ca8610d1c8ccda063949ab7e25599,9e6aa6d8efe09ee7c76fee108ef50867
5895,2111,15bf20f63c6e7444654aa0d0ff3e3d96,a5422e9797a373bcd092aa021bbebb7e
5896,2112,1936167afcec1a82fd679dff327b01b5,75d15c43e43868bc4b0352a1a3d6853f
5899,2113,6e53202f9849f04900f8d1593f567907,29bb2ef727bbcc8fb4f34e6ca3e229ef
5900,2114,da0fe8eeb2fdbd87268541b77e865a83,f966bdaa0c8661b5f0a36f8e2b9a15b9
5902,2115,62fcc1783efec0c098df1254f23749f6,c06fc8a7dc516dd709a9dfb37f47cb7e
5909,2116,ca2f2eb4bdd199ca8e15db2144a1b861,842555a3390f224cf532385822bdc099
5910,2117,568f454bf198fdbbaf6c065a77025abe,151f6c3be5c66e5f6ac4835484c697db
5912,2118,68c18e466dd332aba477f9f70385cabc,4af821e8d39407c163026535655657c5
5914,2119,8070296997b0b19107d5564eee655475,1c211db4c936d7f9cd0d640088f3e3a3
5915,2120,71aa61981eca693ac6974054f0ffff40,580ce322003e045b5bf011a450fdb484
5920,2121,9f8f7638dd4ba33cb6f5cd27088ee16a,c3b07db4fc60de30b72a9ed7dbd7a66a
5924,2122,cfead75cb0fd8e0b57e4e6579a59cfb8,8b9d93cba124f4cc35299a8177bd6a69
5925,2123,659b722e7bb950c03b93ed42b4f119b3,605fc63f0f327f31b609695614457d99
5927,2124,e2d233155e5e678db36ea603a45875fd,680a8ac42866cbcad50dd886739ed123
5933,2125,a4af098cfe971f2c68f55de73c5cda89,d0b0e90cc54c091f9c934216db33cb9b
5934,2126,6ccc816a22abf830d0c02fafedd1270c,874fab1127972f1787c285b7dc842e1b
5938,2127,6469717eaf3235ce1ad9caed57827fd5,1486cbd73e18bf37e0cd9156a9f3db7a
5941,2128,84813f48980e73732049a90186b600b8,be30ef75c6e631a0955c0b6999c9850b
5942,2129,67fb3dc54b83847eb9035ef630240404,b0f94c09a6750763d57b1b86bff0db77
5952,2130,a9937749de8cba27315a4f08cb07e276,3f0c6b137a77d966acd8cf9bdc0d718e
5955,2131,93f0c4aa9cfbffc341bcab4062edbf79,34fd0395fcb71ecb0e16ebee0f5a9d01
5956,2132,d3130e51e280058b0386fce7f2160635,c7ef91df1ecd9343b10108e6a0eeb0e4
5958,2133,19e58869843ba3a04a0e9df9e8cab1b7,be3e0c741c68da0f127060915a876d17
5959,2134,a1c96b767d5b811010cc0912a58b9ca5,5262878c8025d4546df128f3a6c98285
5960,2135,af4e583f12c07ee3ace0fab9452c1b64,3d91c79785590f26483a623865615041
5962,2136,11f599dc16a6dd17384b105b8e6e451e,c00372f839b430807688cb9306ce794f
5963,2137,fe2b4139301a79c60de1d48e367d92c8,b8180a6a9bbc6046d5c079d09f0a021c
5964,2138,d00b794166b66a95252115279f54c8c0,55e637144a7ddfaeb4248582a893663a
5967,2139,cf34eb3a13d4260e1dedbd7391eaff47,b5216ac787efd64be14710435ac56503
5968,2140,5c31740413d7ef82d4b889a683e93b75,e6c285b68851896cdc66af9b92a17da0
5970,2141,309a86568b9253372713182eaf7fbf51,3a580d71c1854322f3ae26606cb4f588
5974,2142,60c5a36ebb93c55c2f98814dafba13d6,75a6a66bca999533fca092cbc091d1bf
5975,2143,fae2dea38d2103d135564c592c57e600,53fc2eca4bda15f684708479ec0e6113
5979,2144,cc6436e3e7988539c87008c227050f4d,9e493543b1903519e2ffa6afe87a1281
5981,2145,a8245c02d7b5b904bb6bc6c6d297fc69,d508c14285b5e1d2bdd5b29575e6475d
5983,2146,ac0af13b8c01883db8004ff2f873d434,cac1c3a78363e374f18cdf24486ffc89
5984,2147,11a8198461c7e8bc9f1337235d6845ba,ea12c19878079e62a34aadbcd136340d
5989,2148,d9e804dae6dfeaf4eafb5149ce12648d,d0c372450c74c4b66a4ff5ffce2018ec
5993,2149,6ec2dbb9c7a0337003fe7860f492adba,79b05169fbf30d6357ba0f8a59a44d29
5995,2150,5524aa57e92d962a9d73e4c0ba0a0cc6,3e1571eca85250fd061866329778c7c8
6002,2151,a0739d16471cd78465e6943a447a1de6,6d2abaaa6f8a38ae96a4ea463614abc2
6004,2152,3d1b77382a5bd72a2f4df79d8056dd7b,70bc4e1c67bb8a09999eb3a8724d2048
6005,2153,1af970ceda999ee2703efbae7cc3127f,f6cc88ccca424fc756f1d8371cc2d223
6008,2154,e738aa3530a8845e090b0a4ddb0986c1,f879330b4c42901b8db39fd32a50f68a
6012,2155,3cf53ac4836c59f1e8984d4969221fd0,0bb271ebcad4ce01742ed57b55c56dae
6018,2156,7f63a3f1fe0ab65e6ced7b8bd361c114,33bbebf3783a324f7c6be302e681dbca
6019,2157,6a7557b936fb74b74006771a04aa6f6b,de3f2f77a8dff6ff29479f79a7d4207f
6024,2158,76b9eaab30f3e13f91c7391985a1de50,608e4a3cd3725fdcd8b273b01feb011c
6028,2159,43fc12b575a2c05d9215fe5bcfc89673,e5e24b9ddcfe9057b8cd0b96c8c72ff3
6029,2160,1681c056d09fedd614c0d3c2e971ee71,e1c908f1eba4c1efdca18614a20d413c
6037,2161,f3392863c0ecba1945e83a251fa411bb,eacf558c0524601719e25281cf9cc465
6038,2162,b0e93d5933fae65ac0deec7c7cf6c470,519b1640e3e07559a9eab47395714aaf
6041,2163,cdb70ca5b2510115a0474e71041f0b54,ef1c04caac034769073eab54dee4191f
6043,2164,d1acaeb71330557c4e2382aeba9f9907,13584823d3eacd5198fd2ef7d03d571f
6048,2165,40733bfa5a169011b670070670cfffad,e69eb029c0274ef2d6a952a965c2d6f2
6050,2166,32a2c6fbcfe81cd58b2f5cd7969ad960,c9dc11465a8ba84299f6e24125e2f1f5
6051,2167,e63c3b2395ee1c7cd04e886f091e1006,897d20f320658915963dc6bc319c0b0c
6052,2168,e1e93412ec4dc0a40dd3f7d5aba3f5fd,2080115ca55129181b818331f6b672c6
6056,2169,30d2ffb949abe92ffd3faab5dc81f80d,e54d6b31aa09d2c4697f7c92b2ba0edb
6059,2170,24174ae126892028cfbe6dca43222fcb,ba986a9c0d5fcb42dd6555e17cbf4494
6060,2171,16d3d9aad2932b7d765d2f29971b3241,14f0e64a35ebfdac2b497b5a7931ac44
6062,2172,1c1b83ee5704b74958c2fb8979aabb80,3bd802c90a4b84b15f5ba7bb5275876d
6063,2173,ae8a0e5daad1dc929649990f715a185f,fd76ff878a83b390a36ca27abf2477b9
6069,2174,f4078487a88f5bd00aa824be78bd850c,8c094308dbb4afeed735b5869f70b527
6070,2175,7094647b417298ac6660a6645fb31208,5df870c02f9fe7c409ec71008816831d
6074,2176,568dbc9c8499902fa336bf8f74f87821,14df09d3655e53326a323066322220e1
6077,2177,0c80436738449cb167d5cb0840cb8ee9,99e22aaceef3ae70fc7477b8ba763155
6078,2178,35779037bdb7d54fef8a93c7051272aa,a0ac39d1a401dcb503729ff85a9a5ccc
6082,2179,ad87c7a99dedc488e075ead9a62035b2,e7ec641c334a595635bd48d7fb75280a
6084,2180,4d1bab0d91521d691e11594223e28d4c,da8ba045646ff8227ab73b8ac0f6c4f8
6086,2181,872e68402e45fd7d9baf1768450ca182,d236a84ace7e377ecba46ea84cdc7535
6089,2182,2dd9ffcb401a7610e2373e0c2294381d,f90094e6241b31b259858c30d25c71a9
6091,2183,5298947b6274440b71654e9221fae0c9,505356097493cda63adce38cccf738ba
6094,2184,86bfa34d4a6594b6206d08df7e50b81d,c349ce4fa71ccdec11d39c83e375d75f
6097,2185,e00c31edda5cf4d8a592da4ac26387b9,732e74ea093d150b2cbc8fef1bbc8e37
6099,2186,586c61ce7e398780f4758a22f18ac922,27369308853c3da8812fe90b7b246572
6100,2187,e2b81c2b860c9416885e827a00349fc9,2fd40827ed7fb064885d55ca1150b2a1
6102,2188,03a1318741d3b747432a68a74800a7f2,c4f91e1dc00e1d284cbe7efbaf736fbf
6104,2189,39f1294aefe426594dc76f7c2ae5b573,7ad9d29729ccdaa282661fbe65bd1d40
6105,2190,2efc3b68f29d59c867e4fd91409f851a,d6f2c7d47701715c8359c629e031cac5
6110,2191,01ef7029aabf335584cc07821a37a3c2,16b20a4f3268c0bb707bf0fe287cc669
6112,2192,dbed88eabec79e8039994a692b2c3928,f34374a5b2944f818ba8a59a196297e3
6113,2193,4019ec5c9b2a72809689b1133f008bcb,3d04bb5053447dc9b1e6c2f9d25a28b3
6115,2194,830629acb44c03f4b8bae6eca81715a5,6ed1c6eda5eba1f3514cee7d74f35624
6118,2195,b9c0d4257aeb3b3a41876ac9ed968acf,932d8e07e207adf17e74223ca3d5cc18
6119,2196,ff583ee6ca49800497ca58b977e5c2c6,131633d736ffaefebf0474983070e726
6120,2197,b2c04a236dff60a85c43e81b1b00e9d8,99b9b8068063557f9217ae33663dc056
